content_id,title,type,genre,platform,country,language,release_year,duration_minutes,rating,votes,weighted_rating,engagement_score,popularity_score,trending_score,tags,combined_features,description,poster_url
C102152,Hidden Pulse 2152,Movie,Sci-Fi,Prime Video,USA,English,2024,158,6.0,126866,6.04,334.08,766.27,827.94,"Sci-Fi,Prime Video,Movie,English","Sci-Fi Prime Video Movie Hidden Pulse 2152 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.","Hidden Pulse 2152 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100582,Fading Light 582,Series,Sci-Fi,Hotstar,UK,Spanish,2017,1683,7.7,124776,7.67,3499.97,957.03,827.68,"Sci-Fi,Hotstar,Series,Spanish","Sci-Fi Hotstar Series Fading Light 582 is a sci-fi series on Hotstar, featuring intense storytelling and engaging characters.","Fading Light 582 is a sci-fi series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100248,Dark Horizon 248,Movie,Thriller,Hotstar,Germany,Korean,2016,138,7.8,96635,7.76,222.26,749.89,826.61,"Thriller,Hotstar,Movie,Korean","Thriller Hotstar Movie Dark Horizon 248 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.","Dark Horizon 248 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102062,Echoes of Time 2062,Series,Sci-Fi,Hotstar,UK,English,2016,1187,7.3,104939,7.29,2076.04,765.01,825.7,"Sci-Fi,Hotstar,Series,English","Sci-Fi Hotstar Series Echoes of Time 2062 is a sci-fi series on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 2062 is a sci-fi series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100728,Lost Signal 728,Movie,Thriller,Hotstar,Spain,German,2020,99,7.5,108682,7.48,179.33,812.94,824.3,"Thriller,Hotstar,Movie,German","Thriller Hotstar Movie Lost Signal 728 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.","Lost Signal 728 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102239,Echoes of Time 2239,Movie,Sci-Fi,Prime Video,UK,Spanish,2015,154,8.2,113133,8.15,290.37,922.03,823.92,"Sci-Fi,Prime Video,Movie,Spanish","Sci-Fi Prime Video Movie Echoes of Time 2239 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.","Echoes of Time 2239 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101522,Lost Signal 1522,Series,Thriller,Prime Video,UK,Korean,2021,922,6.9,111881,6.9,1719.24,771.98,823.64,"Thriller,Prime Video,Series,Korean","Thriller Prime Video Series Lost Signal 1522 is a thriller series on Prime Video, featuring intense storytelling and engaging characters.","Lost Signal 1522 is a thriller series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100091,Fading Light 91,Series,Fantasy,Prime Video,India,Hindi,2021,1466,8.2,88890,8.14,2171.88,723.56,822.53,"Fantasy,Prime Video,Series,Hindi","Fantasy Prime Video Series Fading Light 91 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.","Fading Light 91 is a fantasy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101665,Broken Empire 1665,Movie,Fantasy,Hotstar,India,Spanish,2022,130,8.7,100829,8.62,218.46,869.15,822.27,"Fantasy,Hotstar,Movie,Spanish","Fantasy Hotstar Movie Broken Empire 1665 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.","Broken Empire 1665 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100298,Last Kingdom 298,Movie,Sci-Fi,Prime Video,UK,Korean,2019,132,7.3,96771,7.29,212.9,705.46,821.76,"Sci-Fi,Prime Video,Movie,Korean","Sci-Fi Prime Video Movie Last Kingdom 298 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.","Last Kingdom 298 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100109,Shadow Realm 109,Movie,Action,Hotstar,UK,English,2020,110,6.5,123194,6.52,225.86,803.22,821.72,"Action,Hotstar,Movie,English","Action Hotstar Movie Shadow Realm 109 is a action movie on Hotstar, featuring intense storytelling and engaging characters.","Shadow Realm 109 is a action movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100409,Hidden Pulse 409,Movie,Fantasy,Prime Video,UK,Hindi,2018,105,7.3,108642,7.29,190.12,792.0,821.06,"Fantasy,Prime Video,Movie,Hindi","Fantasy Prime Video Movie Hidden Pulse 409 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.","Hidden Pulse 409 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100525,Dark Horizon 525,Movie,Sci-Fi,Prime Video,Germany,German,2022,98,7.2,130318,7.19,212.85,936.99,819.61,"Sci-Fi,Prime Video,Movie,German","Sci-Fi Prime Video Movie Dark Horizon 525 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.","Dark Horizon 525 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100605,Dark Horizon 605,Movie,Action,Netflix,USA,Spanish,2024,109,6.4,112503,6.43,204.38,723.39,819.48,"Action,Netflix,Movie,Spanish","Action Netflix Movie Dark Horizon 605 is a action movie on Netflix, featuring intense storytelling and engaging characters.","Dark Horizon 605 is a action movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101358,Last Kingdom 1358,Movie,Drama,Prime Video,UK,Korean,2018,100,8.6,108525,8.53,180.88,925.72,819.35,"Drama,Prime Video,Movie,Korean","Drama Prime Video Movie Last Kingdom 1358 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.","Last Kingdom 1358 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100906,Neon Streets 906,Movie,Crime,Hotstar,South Korea,Hindi,2019,173,6.3,140764,6.32,405.87,889.63,818.45,"Crime,Hotstar,Movie,Hindi","Crime Hotstar Movie Neon Streets 906 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.","Neon Streets 906 is a crime movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101227,Hidden Pulse 1227,Series,Action,Netflix,Germany,German,2016,1442,7.3,126468,7.29,3039.45,921.95,818.11,"Action,Netflix,Series,German","Action Netflix Series Hidden Pulse 1227 is a action series on Netflix, featuring intense storytelling and engaging characters.","Hidden Pulse 1227 is a action series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101020,Last Kingdom 1020,Series,Drama,Netflix,Germany,Hindi,2015,1413,6.5,142553,6.52,3357.12,929.45,818.04,"Drama,Netflix,Series,Hindi","Drama Netflix Series Last Kingdom 1020 is a drama series on Netflix, featuring intense storytelling and engaging characters.","Last Kingdom 1020 is a drama series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100827,Crimson Truth 827,Movie,Action,Prime Video,USA,German,2019,109,8.6,112187,8.53,203.81,956.96,817.64,"Action,Prime Video,Movie,German","Action Prime Video Movie Crimson Truth 827 is a action movie on Prime Video, featuring intense storytelling and engaging characters.","Crimson Truth 827 is a action movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101266,Neon Streets 1266,Movie,Drama,Prime Video,India,Korean,2024,118,6.3,119069,6.33,234.17,753.71,817.16,"Drama,Prime Video,Movie,Korean","Drama Prime Video Movie Neon Streets 1266 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.","Neon Streets 1266 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100532,Crimson Truth 532,Movie,Fantasy,Hotstar,South Korea,German,2022,141,7.1,137039,7.1,322.04,972.98,816.65,"Fantasy,Hotstar,Movie,German","Fantasy Hotstar Movie Crimson Truth 532 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.","Crimson Truth 532 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100010,Echoes of Time 10,Movie,Sci-Fi,Prime Video,Spain,Hindi,2020,176,5.9,158522,5.93,465.0,940.04,815.22,"Sci-Fi,Prime Video,Movie,Hindi","Sci-Fi Prime Video Movie Echoes of Time 10 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.","Echoes of Time 10 is a sci-fi movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101042,Lost Signal 1042,Series,Fantasy,Hotstar,Spain,Spanish,2021,1885,8.7,93272,8.61,2930.3,803.07,814.67,"Fantasy,Hotstar,Series,Spanish","Fantasy Hotstar Series Lost Signal 1042 is a fantasy series on Hotstar, featuring intense storytelling and engaging characters.","Lost Signal 1042 is a fantasy series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102362,Silent Code 2362,Movie,Fantasy,Hotstar,Spain,Spanish,2023,80,8.8,87492,8.7,116.66,761.18,814.57,"Fantasy,Hotstar,Movie,Spanish","Fantasy Hotstar Movie Silent Code 2362 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.","Silent Code 2362 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101321,Last Kingdom 1321,Movie,Crime,Netflix,India,English,2021,180,7.5,123672,7.48,371.02,925.07,814.16,"Crime,Netflix,Movie,English","Crime Netflix Movie Last Kingdom 1321 is a crime movie on Netflix, featuring intense storytelling and engaging characters.","Last Kingdom 1321 is a crime movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102038,Last Kingdom 2038,Movie,Comedy,Hotstar,South Korea,Spanish,2016,116,7.2,99664,7.19,192.68,716.58,813.08,"Comedy,Hotstar,Movie,Spanish","Comedy Hotstar Movie Last Kingdom 2038 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.","Last Kingdom 2038 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100196,Echoes of Time 196,Series,Thriller,Prime Video,UK,Korean,2018,1705,9.0,88757,8.89,2522.18,789.05,812.53,"Thriller,Prime Video,Series,Korean","Thriller Prime Video Series Echoes of Time 196 is a thriller series on Prime Video, featuring intense storytelling and engaging characters.","Echoes of Time 196 is a thriller series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100051,Silent Code 51,Series,Fantasy,Netflix,Spain,German,2019,1663,6.5,114680,6.52,3178.55,747.71,812.45,"Fantasy,Netflix,Series,German","Fantasy Netflix Series Silent Code 51 is a fantasy series on Netflix, featuring intense storytelling and engaging characters.","Silent Code 51 is a fantasy series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100720,Dark Horizon 720,Series,Thriller,Netflix,India,Korean,2024,602,7.5,96450,7.48,967.72,721.45,810.61,"Thriller,Netflix,Series,Korean","Thriller Netflix Series Dark Horizon 720 is a thriller series on Netflix, featuring intense storytelling and engaging characters.","Dark Horizon 720 is a thriller series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101638,Fading Light 1638,Series,Sci-Fi,Netflix,USA,Korean,2017,882,6.7,124989,6.71,1837.34,838.68,810.06,"Sci-Fi,Netflix,Series,Korean","Sci-Fi Netflix Series Fading Light 1638 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.","Fading Light 1638 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101264,Lost Signal 1264,Series,Drama,Netflix,Germany,Hindi,2021,780,7.5,110104,7.48,1431.35,823.58,809.83,"Drama,Netflix,Series,Hindi","Drama Netflix Series Lost Signal 1264 is a drama series on Netflix, featuring intense storytelling and engaging characters.","Lost Signal 1264 is a drama series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102232,Broken Empire 2232,Series,Thriller,Netflix,Germany,English,2023,1076,7.2,125250,7.19,2246.15,900.55,808.2,"Thriller,Netflix,Series,English","Thriller Netflix Series Broken Empire 2232 is a thriller series on Netflix, featuring intense storytelling and engaging characters.","Broken Empire 2232 is a thriller series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100272,Fading Light 272,Movie,Comedy,Hotstar,India,Hindi,2018,84,8.4,81788,8.32,114.5,680.48,807.91,"Comedy,Hotstar,Movie,Hindi","Comedy Hotstar Movie Fading Light 272 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.","Fading Light 272 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101056,Lost Signal 1056,Movie,Sci-Fi,Hotstar,India,Spanish,2023,114,7.9,113360,7.86,215.38,891.01,806.61,"Sci-Fi,Hotstar,Movie,Spanish","Sci-Fi Hotstar Movie Lost Signal 1056 is a sci-fi movie on Hotstar, featuring intense storytelling and engaging characters.","Lost Signal 1056 is a sci-fi movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101973,Lost Signal 1973,Series,Comedy,Prime Video,South Korea,German,2017,1144,9.3,80163,9.16,1528.44,734.29,805.13,"Comedy,Prime Video,Series,German","Comedy Prime Video Series Lost Signal 1973 is a comedy series on Prime Video, featuring intense storytelling and engaging characters.","Lost Signal 1973 is a comedy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102057,Cyber Night 2057,Series,Sci-Fi,Hotstar,Spain,Spanish,2016,1724,8.2,116452,8.15,3346.05,949.08,805.13,"Sci-Fi,Hotstar,Series,Spanish","Sci-Fi Hotstar Series Cyber Night 2057 is a sci-fi series on Hotstar, featuring intense storytelling and engaging characters.","Cyber Night 2057 is a sci-fi series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
